,course_id,user_id,username,module,numQuizzesAvailable,numQuizzesCompleted,quizTimeliness,numVidRewatches,numVidUniqueWatched,numVidUnique,numUniqueThreads,numUniquePosts,numPostViewed
252,8dKnrCcZ,26464215,EBCDOERG,1,3,3,96.562971891252,9,11,18,1.0,1.0,8.0
253,8dKnrCcZ,26464215,EBCDOERG,2,2,0,0.0,8,8,19,1.0,1.0,13.0
254,8dKnrCcZ,26464215,EBCDOERG,3,3,2,82.35932133398798,1,1,2,1.0,1.0,7.0
255,8dKnrCcZ,26464215,EBCDOERG,4,1,1,121.97721689979,2,5,18,1.0,1.0,9.0
256,8dKnrCcZ,26464215,EBCDOERG,5,4,1,66.382198446794,4,5,14,2.0,2.0,11.0
257,8dKnrCcZ,26464215,EBCDOERG,6,1,0,0.0,1,13,20,0.0,0.0,15.0
258,8dKnrCcZ,26464215,EBCDOERG,7,1,0,0.0,4,4,18,2.0,2.0,21.0
259,8dKnrCcZ,26932634,QCGTMHIG,1,3,0,0.0,4,17,18,0.0,0.0,6.0
260,8dKnrCcZ,26932634,QCGTMHIG,2,2,2,47.1971376239,7,7,19,0.0,0.0,6.0
261,8dKnrCcZ,26932634,QCGTMHIG,3,3,0,0.0,1,1,2,1.0,1.0,11.0
262,8dKnrCcZ,26932634,QCGTMHIG,4,1,0,0.0,8,13,18,1.0,1.0,8.0
263,8dKnrCcZ,26932634,QCGTMHIG,5,4,3,81.48884322546,3,11,14,0.0,0.0,9.0
264,8dKnrCcZ,26932634,QCGTMHIG,6,1,1,74.986633914623,5,9,20,1.0,1.0,12.0
265,8dKnrCcZ,26932634,QCGTMHIG,7,1,1,118.75778962162323,1,18,18,0.0,0.0,13.0
266,8dKnrCcZ,28148608,CMUTTQMK,1,3,3,58.19271139851,2,9,18,0.0,0.0,9.0
267,8dKnrCcZ,28148608,CMUTTQMK,2,2,1,6.61839334884,1,9,19,1.0,1.0,10.0
268,8dKnrCcZ,28148608,CMUTTQMK,3,3,0,0.0,1,1,2,3.0,3.0,21.0
269,8dKnrCcZ,28148608,CMUTTQMK,4,1,1,112.37956652159005,1,1,18,0.0,0.0,13.0
270,8dKnrCcZ,28148608,CMUTTQMK,5,4,0,0.0,2,1,14,0.0,0.0,11.0
271,8dKnrCcZ,28148608,CMUTTQMK,6,1,0,0.0,1,15,20,0.0,0.0,11.0
272,8dKnrCcZ,28148608,CMUTTQMK,7,1,1,15.6641626471,8,13,18,0.0,0.0,13.0
273,8dKnrCcZ,30589510,UFFOYYPN,1,3,3,41.681717482364,1,1,18,0.0,0.0,13.0
274,8dKnrCcZ,30589510,UFFOYYPN,2,2,1,66.6663845365197,12,14,19,0.0,0.0,9.0
275,8dKnrCcZ,30589510,UFFOYYPN,3,3,3,36.81213114618108,1,1,2,2.0,2.0,8.0
276,8dKnrCcZ,30589510,UFFOYYPN,4,1,1,78.63356388176,12,16,18,0.0,0.0,12.0
277,8dKnrCcZ,30589510,UFFOYYPN,5,4,2,88.43296739984547,1,8,14,1.0,1.0,14.0
278,8dKnrCcZ,30589510,UFFOYYPN,6,1,0,0.0,1,1,20,1.0,1.0,11.0
279,8dKnrCcZ,30589510,UFFOYYPN,7,1,0,0.0,1,14,18,1.0,1.0,16.0
280,8dKnrCcZ,30617980,AQYBVHXY,1,3,0,0.0,9,11,18,0.0,0.0,13.0
281,8dKnrCcZ,30617980,AQYBVHXY,2,2,2,52.7329785761,9,13,19,1.0,1.0,9.0
282,8dKnrCcZ,30617980,AQYBVHXY,3,3,0,0.0,1,1,2,0.0,0.0,8.0
283,8dKnrCcZ,30617980,AQYBVHXY,4,1,1,66.77518144772,8,11,18,0.0,0.0,10.0
284,8dKnrCcZ,30617980,AQYBVHXY,5,4,0,0.0,2,12,14,0.0,0.0,10.0
285,8dKnrCcZ,30617980,AQYBVHXY,6,1,0,0.0,4,1,20,0.0,0.0,12.0
286,8dKnrCcZ,30617980,AQYBVHXY,7,1,0,0.0,4,4,18,0.0,0.0,12.0
287,8dKnrCcZ,31155629,NWJIFIMX,1,3,1,94.44249146162,1,2,18,1.0,1.0,10.0
288,8dKnrCcZ,31155629,NWJIFIMX,2,2,2,37.3862623233,2,9,19,1.0,1.0,14.0
289,8dKnrCcZ,31155629,NWJIFIMX,3,3,1,26.541755639169,1,1,2,1.0,1.0,10.0
290,8dKnrCcZ,31155629,NWJIFIMX,4,1,0,0.0,1,1,18,0.0,0.0,7.0
291,8dKnrCcZ,31155629,NWJIFIMX,5,4,1,118.9882267848,13,13,14,2.0,2.0,12.0
292,8dKnrCcZ,31155629,NWJIFIMX,6,1,0,0.0,3,16,20,0.0,0.0,17.0
293,8dKnrCcZ,31155629,NWJIFIMX,7,1,0,0.0,2,2,18,1.0,1.0,10.0
294,8dKnrCcZ,33780512,ECUGJNMT,1,3,2,119.6494659627334,1,15,18,2.0,2.0,4.0
295,8dKnrCcZ,33780512,ECUGJNMT,2,2,2,29.98217353625,14,16,19,1.0,1.0,13.0
296,8dKnrCcZ,33780512,ECUGJNMT,3,3,1,1.893599388531,1,1,2,0.0,0.0,10.0
297,8dKnrCcZ,33780512,ECUGJNMT,4,1,0,0.0,1,12,18,0.0,0.0,10.0
298,8dKnrCcZ,33780512,ECUGJNMT,5,4,1,8.9399161613664,1,11,14,0.0,0.0,9.0
299,8dKnrCcZ,33780512,ECUGJNMT,6,1,1,53.1869866534,2,5,20,0.0,0.0,10.0
300,8dKnrCcZ,33780512,ECUGJNMT,7,1,1,112.327676336,5,14,18,2.0,2.0,14.0
301,8dKnrCcZ,34062182,SWOCGJYS,1,3,1,122.923889416,1,17,18,1.0,1.0,14.0
302,8dKnrCcZ,34062182,SWOCGJYS,2,2,1,121.67729271229128,4,1,19,0.0,0.0,5.0
303,8dKnrCcZ,34062182,SWOCGJYS,3,3,0,0.0,1,2,2,0.0,0.0,10.0
304,8dKnrCcZ,34062182,SWOCGJYS,4,1,0,0.0,8,8,18,1.0,1.0,14.0
305,8dKnrCcZ,34062182,SWOCGJYS,5,4,3,26.176519226161385,3,3,14,0.0,0.0,11.0
306,8dKnrCcZ,34062182,SWOCGJYS,6,1,1,117.51434596588575,5,5,20,1.0,1.0,13.0
307,8dKnrCcZ,34062182,SWOCGJYS,7,1,1,122.43324545781,1,14,18,0.0,0.0,12.0
308,8dKnrCcZ,36991502,DNOHCTJB,1,3,3,12.344652291113,1,11,18,1.0,1.0,8.0
309,8dKnrCcZ,36991502,DNOHCTJB,2,2,0,0.0,1,1,19,1.0,1.0,13.0
310,8dKnrCcZ,36991502,DNOHCTJB,3,3,1,13.229521194742,1,1,2,1.0,1.0,18.0
311,8dKnrCcZ,36991502,DNOHCTJB,4,1,1,1.597595123659,1,12,18,0.0,0.0,13.0
312,8dKnrCcZ,36991502,DNOHCTJB,5,4,1,98.33919137919,1,6,14,2.0,2.0,12.0
313,8dKnrCcZ,36991502,DNOHCTJB,6,1,1,116.533245322,7,7,20,0.0,0.0,10.0
314,8dKnrCcZ,36991502,DNOHCTJB,7,1,1,121.43752521984,9,11,18,1.0,1.0,9.0
315,8dKnrCcZ,37999871,FZUVPLSI,1,3,3,44.622641367959,1,3,18,1.0,1.0,14.0
316,8dKnrCcZ,37999871,FZUVPLSI,2,2,2,42.85989746673,1,4,19,1.0,1.0,6.0
317,8dKnrCcZ,37999871,FZUVPLSI,3,3,2,64.938469628961,2,2,2,1.0,1.0,5.0
318,8dKnrCcZ,37999871,FZUVPLSI,4,1,1,41.622198281533,4,6,18,0.0,0.0,10.0
319,8dKnrCcZ,37999871,FZUVPLSI,5,4,4,112.3936869191,4,9,14,0.0,0.0,6.0
320,8dKnrCcZ,37999871,FZUVPLSI,6,1,0,0.0,2,4,20,2.0,2.0,14.0
321,8dKnrCcZ,37999871,FZUVPLSI,7,1,0,0.0,8,17,18,0.0,0.0,14.0
322,8dKnrCcZ,39192149,EQDLWAWV,1,3,2,52.31466892563,9,1,18,0.0,0.0,8.0
323,8dKnrCcZ,39192149,EQDLWAWV,2,2,2,14.5875533588,1,11,19,0.0,0.0,12.0
324,8dKnrCcZ,39192149,EQDLWAWV,3,3,2,51.62491923889853,1,1,2,0.0,0.0,9.0
325,8dKnrCcZ,39192149,EQDLWAWV,4,1,0,0.0,3,7,18,0.0,0.0,7.0
326,8dKnrCcZ,39192149,EQDLWAWV,5,4,2,112.62655342271373,2,1,14,0.0,0.0,13.0
327,8dKnrCcZ,39192149,EQDLWAWV,6,1,1,18.197473246348,7,17,20,0.0,0.0,4.0
328,8dKnrCcZ,39192149,EQDLWAWV,7,1,0,0.0,7,11,18,2.0,2.0,15.0
329,8dKnrCcZ,39273065,ZXBSIMZM,1,3,3,95.7348139222,2,4,18,1.0,1.0,8.0
330,8dKnrCcZ,39273065,ZXBSIMZM,2,2,0,0.0,1,11,19,0.0,0.0,9.0
331,8dKnrCcZ,39273065,ZXBSIMZM,3,3,3,29.379669239257,1,1,2,1.0,1.0,18.0
332,8dKnrCcZ,39273065,ZXBSIMZM,4,1,1,69.3365544158,7,8,18,2.0,2.0,11.0
333,8dKnrCcZ,39273065,ZXBSIMZM,5,4,4,75.997229591614,3,13,14,0.0,0.0,14.0
334,8dKnrCcZ,39273065,ZXBSIMZM,6,1,1,11.2754464635,13,17,20,1.0,1.0,6.0
335,8dKnrCcZ,39273065,ZXBSIMZM,7,1,0,0.0,9,16,18,0.0,0.0,6.0
336,8dKnrCcZ,39895836,AFKQLMAC,1,3,1,88.82338155826926,6,13,18,0.0,0.0,11.0
337,8dKnrCcZ,39895836,AFKQLMAC,2,2,2,52.728356356314,5,15,19,0.0,0.0,15.0
338,8dKnrCcZ,39895836,AFKQLMAC,3,3,3,12.44168737889,1,2,2,0.0,0.0,10.0
339,8dKnrCcZ,39895836,AFKQLMAC,4,1,0,0.0,1,2,18,0.0,0.0,6.0
340,8dKnrCcZ,39895836,AFKQLMAC,5,4,3,18.128318756916,5,14,14,1.0,1.0,15.0
341,8dKnrCcZ,39895836,AFKQLMAC,6,1,1,49.775288421813,4,14,20,1.0,1.0,12.0
342,8dKnrCcZ,39895836,AFKQLMAC,7,1,0,0.0,5,5,18,1.0,1.0,10.0
343,8dKnrCcZ,40529725,BNLMRJXZ,1,3,0,0.0,4,12,18,1.0,1.0,9.0
344,8dKnrCcZ,40529725,BNLMRJXZ,2,2,1,113.27527842581,1,1,19,1.0,1.0,10.0
345,8dKnrCcZ,40529725,BNLMRJXZ,3,3,0,0.0,2,2,2,0.0,0.0,12.0
346,8dKnrCcZ,40529725,BNLMRJXZ,4,1,1,113.97527513468,1,1,18,1.0,1.0,10.0
347,8dKnrCcZ,40529725,BNLMRJXZ,5,4,4,87.52395431577989,14,14,14,1.0,1.0,8.0
348,8dKnrCcZ,40529725,BNLMRJXZ,6,1,0,0.0,6,15,20,0.0,0.0,15.0
349,8dKnrCcZ,40529725,BNLMRJXZ,7,1,0,0.0,8,16,18,0.0,0.0,12.0
350,8dKnrCcZ,42918729,LGDYROFK,1,3,2,121.74161446471003,2,4,18,0.0,0.0,10.0
351,8dKnrCcZ,42918729,LGDYROFK,2,2,2,46.77682469992273,1,3,19,1.0,1.0,10.0
352,8dKnrCcZ,42918729,LGDYROFK,3,3,2,17.13854493845,2,2,2,3.0,3.0,19.0
353,8dKnrCcZ,42918729,LGDYROFK,4,1,1,65.314715476656,5,6,18,0.0,0.0,11.0
354,8dKnrCcZ,42918729,LGDYROFK,5,4,3,41.68379162912,1,1,14,0.0,0.0,13.0
355,8dKnrCcZ,42918729,LGDYROFK,6,1,0,0.0,2,8,20,0.0,0.0,17.0
356,8dKnrCcZ,42918729,LGDYROFK,7,1,0,0.0,1,1,18,0.0,0.0,7.0
357,8dKnrCcZ,43115501,ZQHOHSXL,1,3,0,0.0,12,18,18,0.0,0.0,7.0
358,8dKnrCcZ,43115501,ZQHOHSXL,2,2,0,0.0,6,19,19,1.0,1.0,10.0
359,8dKnrCcZ,43115501,ZQHOHSXL,3,3,2,29.66575937595,1,1,2,0.0,0.0,3.0
360,8dKnrCcZ,43115501,ZQHOHSXL,4,1,0,0.0,1,14,18,0.0,0.0,11.0
361,8dKnrCcZ,43115501,ZQHOHSXL,5,4,1,32.2977712942,12,14,14,1.0,1.0,8.0
362,8dKnrCcZ,43115501,ZQHOHSXL,6,1,1,4.49654745451,1,2,20,0.0,0.0,9.0
363,8dKnrCcZ,43115501,ZQHOHSXL,7,1,1,61.391297363549,1,6,18,1.0,1.0,12.0
364,8dKnrCcZ,43230216,SRUNTBEX,1,3,1,74.264519439686,6,7,18,0.0,0.0,6.0
365,8dKnrCcZ,43230216,SRUNTBEX,2,2,2,96.696592882463,8,9,19,2.0,2.0,14.0
366,8dKnrCcZ,43230216,SRUNTBEX,3,3,1,35.17987457911,1,1,2,0.0,0.0,8.0
367,8dKnrCcZ,43230216,SRUNTBEX,4,1,0,0.0,4,9,18,0.0,0.0,12.0
368,8dKnrCcZ,43230216,SRUNTBEX,5,4,4,39.27787718462983,1,1,14,2.0,2.0,20.0
369,8dKnrCcZ,43230216,SRUNTBEX,6,1,0,0.0,6,8,20,1.0,1.0,8.0
370,8dKnrCcZ,43230216,SRUNTBEX,7,1,1,73.875884812381,1,1,18,0.0,0.0,9.0
371,8dKnrCcZ,43271875,PWEKPFSH,1,3,3,33.857617247953,1,2,18,0.0,0.0,9.0
372,8dKnrCcZ,43271875,PWEKPFSH,2,2,0,0.0,1,1,19,0.0,0.0,11.0
373,8dKnrCcZ,43271875,PWEKPFSH,3,3,3,5.68266193869,1,1,2,0.0,0.0,9.0
374,8dKnrCcZ,43271875,PWEKPFSH,4,1,0,0.0,9,16,18,0.0,0.0,11.0
375,8dKnrCcZ,43271875,PWEKPFSH,5,4,3,112.27178595761089,1,5,14,2.0,2.0,20.0
376,8dKnrCcZ,43271875,PWEKPFSH,6,1,0,0.0,14,16,20,0.0,0.0,10.0
377,8dKnrCcZ,43271875,PWEKPFSH,7,1,0,0.0,1,2,18,1.0,1.0,19.0
378,8dKnrCcZ,43427866,QDNRDQQM,1,3,3,71.53432638296,2,5,18,2.0,2.0,8.0
379,8dKnrCcZ,43427866,QDNRDQQM,2,2,2,122.63456881463,5,15,19,0.0,0.0,9.0
380,8dKnrCcZ,43427866,QDNRDQQM,3,3,2,119.1385649659,1,2,2,0.0,0.0,13.0
381,8dKnrCcZ,43427866,QDNRDQQM,4,1,0,0.0,2,3,18,2.0,2.0,10.0
382,8dKnrCcZ,43427866,QDNRDQQM,5,4,4,92.142842488569,12,12,14,0.0,0.0,8.0
383,8dKnrCcZ,43427866,QDNRDQQM,6,1,0,0.0,1,1,20,0.0,0.0,9.0
384,8dKnrCcZ,43427866,QDNRDQQM,7,1,0,0.0,1,11,18,0.0,0.0,19.0
385,8dKnrCcZ,43638994,TPTQWVRS,1,3,1,62.532638742331,1,1,18,0.0,0.0,9.0
386,8dKnrCcZ,43638994,TPTQWVRS,2,2,0,0.0,4,16,19,1.0,1.0,10.0
387,8dKnrCcZ,43638994,TPTQWVRS,3,3,0,0.0,1,1,2,0.0,0.0,6.0
388,8dKnrCcZ,43638994,TPTQWVRS,4,1,1,12.7365719277,6,13,18,1.0,1.0,9.0
389,8dKnrCcZ,43638994,TPTQWVRS,5,4,0,0.0,1,11,14,1.0,1.0,8.0
390,8dKnrCcZ,43638994,TPTQWVRS,6,1,1,13.65162813175,1,6,20,0.0,0.0,13.0
391,8dKnrCcZ,43638994,TPTQWVRS,7,1,0,0.0,1,5,18,1.0,1.0,9.0
392,8dKnrCcZ,43654554,CZOBVOHF,1,3,3,12.435373567248,4,5,18,0.0,0.0,15.0
393,8dKnrCcZ,43654554,CZOBVOHF,2,2,1,59.814585355198,5,6,19,0.0,0.0,9.0
394,8dKnrCcZ,43654554,CZOBVOHF,3,3,2,11.21959633462512,1,1,2,0.0,0.0,5.0
395,8dKnrCcZ,43654554,CZOBVOHF,4,1,1,15.7125981258,1,7,18,0.0,0.0,7.0
396,8dKnrCcZ,43654554,CZOBVOHF,5,4,4,22.88294952583942,3,11,14,1.0,1.0,15.0
397,8dKnrCcZ,43654554,CZOBVOHF,6,1,0,0.0,1,8,20,0.0,0.0,9.0
398,8dKnrCcZ,43654554,CZOBVOHF,7,1,0,0.0,4,18,18,2.0,2.0,15.0
399,8dKnrCcZ,43950978,DOAPYXRC,1,3,0,0.0,4,6,18,0.0,0.0,6.0
400,8dKnrCcZ,43950978,DOAPYXRC,2,2,1,113.54983679643,1,3,19,0.0,0.0,8.0
401,8dKnrCcZ,43950978,DOAPYXRC,3,3,3,52.27451745164407,1,1,2,4.0,4.0,25.0
402,8dKnrCcZ,43950978,DOAPYXRC,4,1,1,72.89462322716,8,17,18,1.0,1.0,11.0
403,8dKnrCcZ,43950978,DOAPYXRC,5,4,3,29.54456357229764,1,2,14,2.0,2.0,15.0
404,8dKnrCcZ,43950978,DOAPYXRC,6,1,1,24.446332796553214,9,1,20,1.0,1.0,10.0
405,8dKnrCcZ,43950978,DOAPYXRC,7,1,0,0.0,7,9,18,0.0,0.0,13.0
406,8dKnrCcZ,44126135,ILECWJNP,1,3,0,0.0,3,5,18,0.0,0.0,3.0
407,8dKnrCcZ,44126135,ILECWJNP,2,2,2,84.43336352623,1,4,19,0.0,0.0,10.0
408,8dKnrCcZ,44126135,ILECWJNP,3,3,0,0.0,1,2,2,0.0,0.0,8.0
409,8dKnrCcZ,44126135,ILECWJNP,4,1,1,94.34883354798684,1,1,18,2.0,2.0,14.0
410,8dKnrCcZ,44126135,ILECWJNP,5,4,1,31.638524366859,1,3,14,0.0,0.0,8.0
411,8dKnrCcZ,44126135,ILECWJNP,6,1,0,0.0,1,1,20,0.0,0.0,10.0
412,8dKnrCcZ,44126135,ILECWJNP,7,1,0,0.0,7,18,18,0.0,0.0,8.0
413,8dKnrCcZ,44316760,IQYJDRXF,1,3,1,12.16348384459,4,1,18,1.0,1.0,19.0
414,8dKnrCcZ,44316760,IQYJDRXF,2,2,0,0.0,4,8,19,0.0,0.0,17.0
415,8dKnrCcZ,44316760,IQYJDRXF,3,3,3,25.415853162418,1,1,2,0.0,0.0,11.0
416,8dKnrCcZ,44316760,IQYJDRXF,4,1,1,39.19315674291,8,1,18,1.0,1.0,11.0
417,8dKnrCcZ,44316760,IQYJDRXF,5,4,2,14.5377439923,5,7,14,1.0,1.0,20.0
418,8dKnrCcZ,44316760,IQYJDRXF,6,1,1,116.778261939,4,6,20,0.0,0.0,8.0
419,8dKnrCcZ,44316760,IQYJDRXF,7,1,1,51.69177714632741,6,11,18,1.0,1.0,17.0
420,8dKnrCcZ,44376379,GIFMFWGJ,1,3,0,0.0,1,2,18,0.0,0.0,11.0
421,8dKnrCcZ,44376379,GIFMFWGJ,2,2,1,17.14664885587,13,14,19,1.0,1.0,10.0
422,8dKnrCcZ,44376379,GIFMFWGJ,3,3,0,0.0,2,2,2,0.0,0.0,8.0
423,8dKnrCcZ,44376379,GIFMFWGJ,4,1,1,124.12493739792528,5,5,18,0.0,0.0,9.0
424,8dKnrCcZ,44376379,GIFMFWGJ,5,4,4,19.98525897592,1,8,14,2.0,2.0,12.0
425,8dKnrCcZ,44376379,GIFMFWGJ,6,1,1,61.763376166337,9,11,20,0.0,0.0,13.0
426,8dKnrCcZ,44376379,GIFMFWGJ,7,1,1,27.56358779532,1,17,18,1.0,1.0,13.0
427,8dKnrCcZ,44684423,KFHWISTR,1,3,0,0.0,11,13,18,0.0,0.0,10.0
428,8dKnrCcZ,44684423,KFHWISTR,2,2,1,53.936565551448,1,1,19,0.0,0.0,6.0
429,8dKnrCcZ,44684423,KFHWISTR,3,3,0,0.0,1,1,2,0.0,0.0,9.0
430,8dKnrCcZ,44684423,KFHWISTR,4,1,0,0.0,8,18,18,1.0,1.0,12.0
431,8dKnrCcZ,44684423,KFHWISTR,5,4,0,0.0,1,3,14,0.0,0.0,18.0
432,8dKnrCcZ,44684423,KFHWISTR,6,1,1,31.89194742255,3,1,20,0.0,0.0,5.0
433,8dKnrCcZ,44684423,KFHWISTR,7,1,1,114.33283262651,1,1,18,1.0,1.0,13.0
434,8dKnrCcZ,44907451,NPKHODVG,1,3,3,85.64955991498539,11,13,18,0.0,0.0,9.0
435,8dKnrCcZ,44907451,NPKHODVG,2,2,1,6.868142258293,3,3,19,0.0,0.0,5.0
436,8dKnrCcZ,44907451,NPKHODVG,3,3,1,118.53889932891057,1,2,2,1.0,1.0,9.0
437,8dKnrCcZ,44907451,NPKHODVG,4,1,0,0.0,2,7,18,1.0,1.0,7.0
438,8dKnrCcZ,44907451,NPKHODVG,5,4,0,0.0,5,5,14,0.0,0.0,14.0
439,8dKnrCcZ,44907451,NPKHODVG,6,1,0,0.0,1,2,20,0.0,0.0,4.0
440,8dKnrCcZ,44907451,NPKHODVG,7,1,0,0.0,1,3,18,1.0,1.0,13.0
441,8dKnrCcZ,46190921,BWHSLTPN,1,3,3,39.556357589997,2,14,18,0.0,0.0,17.0
442,8dKnrCcZ,46190921,BWHSLTPN,2,2,0,0.0,1,8,19,2.0,2.0,16.0
443,8dKnrCcZ,46190921,BWHSLTPN,3,3,3,71.55641448989,1,2,2,0.0,0.0,11.0
444,8dKnrCcZ,46190921,BWHSLTPN,4,1,1,1.1774259284,15,16,18,0.0,0.0,12.0
445,8dKnrCcZ,46190921,BWHSLTPN,5,4,0,0.0,4,11,14,1.0,1.0,14.0
446,8dKnrCcZ,46190921,BWHSLTPN,6,1,0,0.0,5,8,20,3.0,3.0,20.0
447,8dKnrCcZ,46190921,BWHSLTPN,7,1,1,1.28139946798,2,5,18,1.0,1.0,11.0
448,8dKnrCcZ,46232318,ZDSICRLA,1,3,0,0.0,11,12,18,0.0,0.0,8.0
449,8dKnrCcZ,46232318,ZDSICRLA,2,2,1,78.59336961228469,1,1,19,0.0,0.0,5.0
450,8dKnrCcZ,46232318,ZDSICRLA,3,3,3,1.212473312668,1,2,2,1.0,1.0,12.0
451,8dKnrCcZ,46232318,ZDSICRLA,4,1,0,0.0,1,5,18,0.0,0.0,10.0
452,8dKnrCcZ,46232318,ZDSICRLA,5,4,1,85.25472626952732,1,2,14,0.0,0.0,13.0
453,8dKnrCcZ,46232318,ZDSICRLA,6,1,0,0.0,2,6,20,0.0,0.0,15.0
454,8dKnrCcZ,46232318,ZDSICRLA,7,1,1,2.16599231663,2,5,18,0.0,0.0,8.0
455,8dKnrCcZ,46595705,GFPGYRIB,1,3,1,117.71154367511,1,13,18,3.0,3.0,11.0
456,8dKnrCcZ,46595705,GFPGYRIB,2,2,2,84.15239345498834,1,13,19,0.0,0.0,11.0
457,8dKnrCcZ,46595705,GFPGYRIB,3,3,0,0.0,2,2,2,0.0,0.0,10.0
458,8dKnrCcZ,46595705,GFPGYRIB,4,1,0,0.0,1,12,18,0.0,0.0,9.0
459,8dKnrCcZ,46595705,GFPGYRIB,5,4,1,59.47618925742,3,6,14,1.0,1.0,11.0
460,8dKnrCcZ,46595705,GFPGYRIB,6,1,0,0.0,1,1,20,2.0,2.0,12.0
461,8dKnrCcZ,46595705,GFPGYRIB,7,1,1,112.57776849114668,3,4,18,1.0,1.0,10.0
462,8dKnrCcZ,47429354,LKQAVLLI,1,3,2,63.252647598567,3,3,18,0.0,0.0,10.0
463,8dKnrCcZ,47429354,LKQAVLLI,2,2,2,49.76353535825224,1,1,19,2.0,2.0,14.0
464,8dKnrCcZ,47429354,LKQAVLLI,3,3,0,0.0,1,1,2,2.0,2.0,14.0
465,8dKnrCcZ,47429354,LKQAVLLI,4,1,1,59.297611291672,5,5,18,3.0,3.0,16.0
466,8dKnrCcZ,47429354,LKQAVLLI,5,4,0,0.0,8,9,14,0.0,0.0,14.0
467,8dKnrCcZ,47429354,LKQAVLLI,6,1,1,33.2668148975,7,9,20,0.0,0.0,13.0
468,8dKnrCcZ,47429354,LKQAVLLI,7,1,0,0.0,2,5,18,0.0,0.0,13.0
469,8dKnrCcZ,47635524,VIUDTVJG,1,3,0,0.0,9,9,18,0.0,0.0,7.0
470,8dKnrCcZ,47635524,VIUDTVJG,2,2,2,32.497558961,3,6,19,0.0,0.0,14.0
471,8dKnrCcZ,47635524,VIUDTVJG,3,3,1,15.6176423125,1,1,2,0.0,0.0,6.0
472,8dKnrCcZ,47635524,VIUDTVJG,4,1,1,21.913759671112583,4,4,18,0.0,0.0,10.0
473,8dKnrCcZ,47635524,VIUDTVJG,5,4,1,26.871485472651,1,11,14,0.0,0.0,12.0
474,8dKnrCcZ,47635524,VIUDTVJG,6,1,0,0.0,15,16,20,0.0,0.0,7.0
475,8dKnrCcZ,47635524,VIUDTVJG,7,1,1,55.75569528193,1,1,18,2.0,2.0,16.0
476,8dKnrCcZ,47993828,OJRQUUOU,1,3,1,2.676275516564,11,13,18,0.0,0.0,15.0
477,8dKnrCcZ,47993828,OJRQUUOU,2,2,2,15.691832718243303,1,16,19,0.0,0.0,11.0
478,8dKnrCcZ,47993828,OJRQUUOU,3,3,1,25.75834114939,1,2,2,2.0,2.0,11.0
479,8dKnrCcZ,47993828,OJRQUUOU,4,1,0,0.0,1,2,18,2.0,2.0,12.0
480,8dKnrCcZ,47993828,OJRQUUOU,5,4,3,31.893763511445,2,13,14,1.0,1.0,8.0
481,8dKnrCcZ,47993828,OJRQUUOU,6,1,0,0.0,2,8,20,0.0,0.0,9.0
482,8dKnrCcZ,47993828,OJRQUUOU,7,1,1,18.26764462486,1,13,18,0.0,0.0,15.0
483,8dKnrCcZ,48670267,VLDONNID,1,3,2,67.688314791266,4,4,18,4.0,4.0,18.0
484,8dKnrCcZ,48670267,VLDONNID,2,2,0,0.0,1,2,19,2.0,2.0,12.0
485,8dKnrCcZ,48670267,VLDONNID,3,3,1,25.5896975944,1,1,2,0.0,0.0,13.0
486,8dKnrCcZ,48670267,VLDONNID,4,1,1,91.135494672847,1,1,18,1.0,1.0,18.0
487,8dKnrCcZ,48670267,VLDONNID,5,4,1,52.868657353334,2,9,14,1.0,1.0,10.0
488,8dKnrCcZ,48670267,VLDONNID,6,1,0,0.0,3,15,20,0.0,0.0,6.0
489,8dKnrCcZ,48670267,VLDONNID,7,1,0,0.0,5,14,18,0.0,0.0,5.0
490,8dKnrCcZ,48735871,REHEQSVX,1,3,0,0.0,4,9,18,0.0,0.0,10.0
491,8dKnrCcZ,48735871,REHEQSVX,2,2,2,11.155137822967,9,1,19,0.0,0.0,10.0
492,8dKnrCcZ,48735871,REHEQSVX,3,3,1,83.7193147112,1,1,2,1.0,1.0,9.0
493,8dKnrCcZ,48735871,REHEQSVX,4,1,1,58.77786457451,1,14,18,1.0,1.0,14.0
494,8dKnrCcZ,48735871,REHEQSVX,5,4,1,72.48278853551184,1,12,14,1.0,1.0,18.0
495,8dKnrCcZ,48735871,REHEQSVX,6,1,0,0.0,12,19,20,0.0,0.0,13.0
496,8dKnrCcZ,48735871,REHEQSVX,7,1,1,93.32753149419865,1,2,18,0.0,0.0,21.0
497,8dKnrCcZ,50278928,CDMBPKWE,1,3,1,7.349231786197,8,16,18,2.0,2.0,12.0
498,8dKnrCcZ,50278928,CDMBPKWE,2,2,1,55.676738184166,5,6,19,1.0,1.0,3.0
499,8dKnrCcZ,50278928,CDMBPKWE,3,3,3,22.69319494786,2,2,2,0.0,0.0,13.0
500,8dKnrCcZ,50278928,CDMBPKWE,4,1,1,73.77112257554512,2,3,18,0.0,0.0,12.0
501,8dKnrCcZ,50278928,CDMBPKWE,5,4,1,99.235571298214,1,1,14,2.0,2.0,11.0
502,8dKnrCcZ,50278928,CDMBPKWE,6,1,0,0.0,7,17,20,0.0,0.0,8.0
503,8dKnrCcZ,50278928,CDMBPKWE,7,1,0,0.0,1,6,18,1.0,1.0,8.0
504,8dKnrCcZ,53181570,ADGWYTOC,1,3,1,56.28173792167808,1,12,18,1.0,1.0,6.0
